dataset_title,publication_link,dataset_link,donor,donor_age,donor_bmi,donor_sex,organ,reference_organ,sample,rui_location,dataset
"Registered 0/25/2022, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Artery_Coronary,<https://gtexportal.org/home/tissue/Artery_Coronary#FDonors>,,,Female,VHFBloodVasculature,VHFBloodVasculature,<https://gtexportal.org/home/tissue/Artery_Coronary#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/3626fb05-6e59-4aa9-8d03-2b5e995b2522>,<https://gtexportal.org/home/tissue/Artery_Coronary#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Heart_Atrial_Appendage,<https://gtexportal.org/home/tissue/Heart_Atrial_Appendage#FDonors>,,,Female,VHFHeart,VHFHeart,<https://gtexportal.org/home/tissue/Heart_Atrial_Appendage#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/cc1251a4-d367-4bb1-b2d9-05ae33209f0d>,<https://gtexportal.org/home/tissue/Heart_Atrial_Appendage#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/singleCellOverviewPage,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors>,,,Female,VHFHeart,VHFHeart,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/a04e60c6-693a-4c25-a069-62521783fd15>,<http://purl.org/ccf/GTEX-13N11-5002-SM-H5JDV>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Heart_Left_Ventricle,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors>,,,Female,VHFHeart,VHFHeart,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/a04e60c6-693a-4c25-a069-62521783fd15>,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/singleCellOverviewPage,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors>,,,Female,VHFHeart,VHFHeart,<https://gtexportal.org/home/tissue/Heart_Left_Ventricle#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/a04e60c6-693a-4c25-a069-62521783fd15>,<http://purl.org/ccf/GTEX-1ICG6-5003-SM-GHS9A>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Colon_Sigmoid,<https://gtexportal.org/home/tissue/Colon_Sigmoid#FDonors>,,,Female,VHFLargeIntestine,VHFColon,<https://gtexportal.org/home/tissue/Colon_Sigmoid#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e>,<https://gtexportal.org/home/tissue/Colon_Sigmoid#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 8/16/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Kidney_Cortex,<https://gtexportal.org/home/tissue/Kidney_Cortex#FDonors>,,,Female,VHFLeftKidney,VHFLeftKidney,<https://gtexportal.org/home/tissue/Kidney_Cortex#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/c80e8f79-2b12-470d-be3c-f195a3686943>,<https://gtexportal.org/home/tissue/Kidney_Cortex#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 0/25/2022, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Ovary,<https://gtexportal.org/home/tissue/Ovary#FDonors>,,,Female,VHFLeftOvary,VHFLeftOvary,<https://gtexportal.org/home/tissue/Ovary#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/e137f366-a936-4357-945a-929d1d682890>,<https://gtexportal.org/home/tissue/Ovary#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 0/25/2022, Kristin Ardlie, GTEx",,https://gtexportal.org/home/tissue/Liver,<https://gtexportal.org/home/tissue/Liver#FDonors>,,,Female,VHFLiver,VHFLiver,<https://gtexportal.org/home/tissue/Liver#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/f6203770-64ee-40cc-b7b2-339f1ae491cc>,<https://gtexportal.org/home/tissue/Liver#FDonors_TissueBlock1_TissueBlock1_Dataset1>
"Registered 8/21/2021, Kristin Ardlie, GTEx",,https://gtexportal.org/home/singleCellOverviewPage,<https://gtexportal.org/home/tissue/Lung#FDonors>,,,Female,VHFLung,VHFLung,<https://gtexportal.org/home/tissue/Lung#FDonors_TissueBlock1>,<http://purl.org/ccf/1.5/ab9cafec-3eff-49ac-b2a9-ba96c22d80f9>,<http://purl.org/ccf/GTEX-13N11-5030-SM-H5JDW>
